0.06,0.09,0,0.11,-0.13,-0.99,0.24,-0.11,0.44,0.11,0.13,-0.18
0.06,0.09,0,0.11,-0.13,-0.99,0.24,-0.11,0.44,0.11,0.13,-0.18
0.06,0.09,0,0.11,-0.13,-0.99,0.24,-0.11,0.44,0.11,0.13,-0.18
0.06,0.09,0,0.11,-0.13,-0.99,0.24,-0.11,0.44,0.11,0.13,-0.18
0.06,0.09,0,0.11,-0.13,-0.99,0.24,-0.11,0.44,0.11,0.13,-0.18
0.06,0.09,0,0.11,-0.13,-0.99,0.24,-0.11,0.44,0.11,0.13,-0.18
0.1,-0.02,-0.05,0.12,-0.12,-0.99,-0.21,-0.11,0.33,0.12,0.12,-0.17
0.11,0.09,0.07,0.12,-0.1,-0.99,-0.86,0.11,0.47,0.12,0.1,-0.15
0.13,0.06,-0.05,0.14,-0.1,-0.99,-0.01,0.59,0.15,0.14,0.1,-0.15
0.13,0.06,-0.05,0.14,-0.1,-0.99,-0.01,0.59,0.15,0.14,0.1,-0.15
0.11,0.04,0.08,0.17,-0.08,-0.98,-0.28,0.21,0.03,0.17,0.08,-0.14
0.05,0.05,0.03,0.19,-0.07,-0.98,0.01,0.37,0.25,0.19,0.07,-0.14
0.05,0.09,0.11,0.2,-0.06,-0.98,-0.45,0.17,0.28,0.2,0.06,-0.13
0.11,-0.02,0.05,0.22,-0.05,-0.97,-0.05,0.89,-0.34,0.23,0.05,-0.12
0.33,-0.27,0.09,0.25,-0.06,-0.97,0.79,0.61,-1.01,0.26,0.06,-0.15
-0.01,0.05,-0.02,0.22,-0.08,-0.97,0.78,-1.87,-2.64,0.23,0.08,-0.22
-0.02,0.12,0.02,0.19,-0.07,-0.98,-0.17,-0.56,-1.8,0.19,0.07,-0.29
-0.04,0.14,0.07,0.21,-0.05,-0.98,-0.24,1.17,-1.35,0.21,0.05,-0.34
-0.04,0.14,0.07,0.21,-0.05,-0.98,-0.24,1.17,-1.35,0.21,0.05,-0.34
0.03,0.06,0.14,0.26,-0.03,-0.96,-0.79,1.4,-0.13,0.27,0.03,-0.36
-0.02,0.03,-0.03,0.28,0.01,-0.96,-1.21,-0.29,-0.04,0.28,-0.01,-0.35
-0.01,0.09,0.09,0.28,0.06,-0.96,-1.54,0.6,-0.14,0.29,-0.06,-0.34
0.05,0.02,0.06,0.31,0.1,-0.95,-0.54,1.09,-0.37,0.32,-0.1,-0.34
0.05,-0.03,-0.08,0.35,0.09,-0.93,0.66,1.15,0.01,0.36,-0.09,-0.35
0,0.01,-0.02,0.37,0.07,-0.93,0.38,0.15,0.34,0.38,-0.07,-0.35
-0.05,0.02,0.02,0.37,0.06,-0.93,0.22,-0.11,0.3,0.38,-0.06,-0.34
-0.05,0.02,0.02,0.37,0.06,-0.93,0.22,-0.11,0.3,0.38,-0.06,-0.34
0.01,-0.02,0,0.36,0.06,-0.93,0.16,0.27,-0.1,0.37,-0.06,-0.34
0.03,-0.07,-0.02,0.36,0.05,-0.93,0.38,-0.23,-0.43,0.37,-0.05,-0.35
0.01,0,0.04,0.34,0.05,-0.94,-0.02,-0.51,-0.5,0.35,-0.05,-0.37
0.02,-0.03,0.01,0.34,0.05,-0.94,0.37,-0.07,-0.26,0.34,-0.05,-0.38
-0.05,0.05,-0.03,0.33,0.04,-0.94,0.4,-0.1,-0.59,0.34,-0.04,-0.4
0.02,-0.01,-0.01,0.33,0.04,-0.94,-0.12,0.17,-0.5,0.34,-0.04,-0.43
0.02,-0.01,-0.01,0.33,0.04,-0.94,-0.12,0.17,-0.5,0.34,-0.04,-0.43
-0.01,0.05,0.1,0.33,0.06,-0.94,-0.53,-0.11,-0.45,0.34,-0.06,-0.44
0.01,0.01,0.04,0.33,0.08,-0.94,-0.11,-0.13,-0.28,0.34,-0.08,-0.44
-0.03,0,-0.07,0.31,0.07,-0.95,0.55,-0.63,-0.12,0.32,-0.07,-0.45
-0.01,-0,0.01,0.3,0.06,-0.95,0.37,-0.24,-0.02,0.3,-0.06,-0.46
-0.01,-0,-0.01,0.29,0.05,-0.96,-0.11,-0.23,-0.1,0.29,-0.05,-0.47
-0.02,0.03,0.06,0.29,0.07,-0.96,-0.39,0.14,-0.05,0.29,-0.07,-0.46
-0.02,0.03,0.06,0.29,0.07,-0.96,-0.39,0.14,-0.05,0.29,-0.07,-0.46
0,0,0,0.29,0.07,-0.95,0.1,0.15,-0.06,0.3,-0.07,-0.47
-0.03,0,0.02,0.29,0.07,-0.95,0.04,-0.17,-0.1,0.3,-0.07,-0.47
-0.02,-0,0.01,0.28,0.07,-0.96,-0.02,0.04,-0.14,0.29,-0.07,-0.47
-0.02,0,0,0.29,0.07,-0.95,-0.03,0.11,-0.15,0.29,-0.07,-0.48
-0,-0,-0.01,0.29,0.08,-0.95,0.05,0.14,-0.15,0.3,-0.08,-0.48
-0,-0.02,0.02,0.29,0.07,-0.95,0.01,-0.21,-0.19,0.29,-0.07,-0.49
-0,-0.02,0.02,0.29,0.07,-0.95,0.01,-0.21,-0.19,0.29,-0.07,-0.49
0.02,-0.01,-0.02,0.28,0.08,-0.96,-0.08,-0.04,-0.09,0.29,-0.08,-0.5
0.02,-0.01,-0.02,0.28,0.08,-0.96,-0.08,-0.04,-0.09,0.29,-0.08,-0.5
0.02,0.01,-0.03,0.27,0.08,-0.96,-0.13,-0.26,-0.08,0.28,-0.08,-0.5
0.01,0.01,-0.04,0.26,0.09,-0.96,-0.03,-0.38,-0.16,0.27,-0.09,-0.5
-0,0.01,-0.05,0.25,0.09,-0.97,-0.03,-0.63,-0.22,0.25,-0.09,-0.51
0.07,0.01,-0.06,0.23,0.09,-0.97,0.03,-0.4,-0.26,0.23,-0.09,-0.52
0.18,-0.01,-0.07,0.22,0.09,-0.97,-0.08,-0.21,-0.26,0.22,-0.09,-0.53
0.22,0.02,-0.05,0.21,0.1,-0.97,-0.03,-0.53,0.07,0.21,-0.1,-0.53
0.22,0.02,-0.05,0.21,0.1,-0.97,-0.03,-0.53,0.07,0.21,-0.1,-0.53
0.23,0.06,-0.1,0.2,0.09,-0.98,0.22,-0.23,0.45,0.2,-0.09,-0.52
0.22,0.06,-0.07,0.2,0.08,-0.98,0.09,0.05,0.67,0.2,-0.08,-0.5
0.18,0.04,0.04,0.2,0.08,-0.98,-0.01,0.03,0.96,0.21,-0.08,-0.47
0.11,0.04,0.1,0.21,0.06,-0.98,0.3,0.32,1.28,0.21,-0.06,-0.44
0,0.03,0.09,0.24,0.04,-0.97,0.11,0.88,1.54,0.24,-0.04,-0.39
-0.05,0.02,0.14,0.27,0.03,-0.96,-0.16,0.84,1.64,0.27,-0.03,-0.33
-0.05,0.02,0.14,0.27,0.03,-0.96,-0.16,0.84,1.64,0.27,-0.03,-0.33
-0.08,0.01,0.2,0.3,0.02,-0.95,-0.22,0.81,1.52,0.3,-0.02,-0.28
-0.11,0.03,0.14,0.33,0.01,-0.94,-0.41,1.26,1.41,0.34,-0.01,-0.22
-0.11,0.02,0.1,0.38,0.01,-0.92,-0.37,1.44,0.99,0.39,-0.01,-0.18
-0.09,0.03,0.04,0.42,0.02,-0.91,-0.68,1.11,0.61,0.44,-0.02,-0.15
-0.16,0.12,0.02,0.45,0.04,-0.89,-1.04,1.04,0.48,0.47,-0.04,-0.12
-0.07,0.07,-0.05,0.5,0.07,-0.87,-0.73,1.44,0.08,0.52,-0.07,-0.1
-0.07,0.03,-0.02,0.53,0.09,-0.85,-0.69,0.67,-0.1,0.56,-0.09,-0.08
-0.07,0.03,-0.02,0.53,0.09,-0.85,-0.69,0.67,-0.1,0.56,-0.09,-0.08
-0.12,0.01,-0.08,0.55,0.1,-0.83,-0.31,0.69,0.05,0.58,-0.1,-0.08
-0.13,-0.01,-0.03,0.55,0.11,-0.82,-0.38,0.37,-0.03,0.59,-0.11,-0.07
-0.03,-0.05,-0.02,0.56,0.12,-0.82,-0.08,0.54,-0.49,0.6,-0.12,-0.07
0.06,-0.03,-0.05,0.58,0.12,-0.81,0.78,0.76,-0.77,0.62,-0.12,-0.1
0.04,-0,-0.06,0.58,0.11,-0.8,0.84,0.09,-0.83,0.63,-0.11,-0.14
0.02,0,-0.05,0.59,0.11,-0.8,0.33,0.56,-0.51,0.63,-0.11,-0.17
0.02,0,-0.05,0.59,0.11,-0.8,0.33,0.56,-0.51,0.63,-0.11,-0.17
-0,0,0.01,0.6,0.11,-0.79,0.03,0.24,-0.32,0.65,-0.12,-0.19
-0.01,0.01,0.03,0.61,0.12,-0.78,0.09,0.43,-0.18,0.66,-0.12,-0.19
-0.04,0.01,0.02,0.62,0.12,-0.77,0.25,0.53,-0.21,0.68,-0.12,-0.2
-0.04,-0,-0,0.63,0.12,-0.77,0.25,0.43,-0.33,0.69,-0.12,-0.22
0,-0.03,0.01,0.64,0.12,-0.76,0.16,0.15,-0.54,0.7,-0.12,-0.24
-0.02,-0.01,0.04,0.64,0.13,-0.76,0.39,0.37,-0.42,0.71,-0.13,-0.25
-0.02,-0.01,0.04,0.64,0.13,-0.76,0.39,0.37,-0.42,0.71,-0.13,-0.25
0.13,-0.05,0.18,0.65,0.12,-0.75,0.42,0.34,-0.47,0.72,-0.12,-0.28
-0.18,0.04,-0.01,0.67,0.14,-0.73,-0.71,-0.2,-0.27,0.74,-0.14,-0.27
0.1,-0.02,0.05,0.66,0.17,-0.73,-0.52,0.47,-0.57,0.74,-0.17,-0.27
-0.04,0.01,0.07,0.68,0.19,-0.71,-0.44,0.87,-0.29,0.77,-0.19,-0.26
-0.02,-0.05,-0.08,0.68,0.19,-0.7,0.63,-0.19,-0.38,0.77,-0.19,-0.28
-0.01,-0.05,0.1,0.67,0.19,-0.72,0.22,-0.26,-0.71,0.75,-0.19,-0.3
-0.01,-0.05,0.1,0.67,0.19,-0.72,0.22,-0.26,-0.71,0.75,-0.19,-0.3
0,-0.06,-0.06,0.65,0.2,-0.74,0.34,-0.53,-0.46,0.72,-0.2,-0.35
0,-0.06,-0.06,0.65,0.2,-0.74,0.34,-0.53,-0.46,0.72,-0.2,-0.35
0.01,-0.03,0.03,0.63,0.2,-0.75,-0.06,-0.63,-0.3,0.7,-0.2,-0.36
-0.02,-0.05,0.01,0.61,0.21,-0.77,0.05,-0.78,-0.39,0.67,-0.21,-0.37
0.01,-0.1,0.11,0.58,0.22,-0.78,-0.08,-0.72,-0.35,0.64,-0.22,-0.38
-0.06,0.01,0.09,0.56,0.23,-0.8,0.03,-1.03,-0.7,0.61,-0.23,-0.39
0.03,0.01,0.07,0.53,0.23,-0.81,0.38,-0.49,-0.29,0.58,-0.23,-0.41
0,-0.02,0.13,0.52,0.22,-0.83,0.54,-0.75,-0.3,0.56,-0.22,-0.43
0,-0.02,0.13,0.52,0.22,-0.83,0.54,-0.75,-0.3,0.56,-0.22,-0.43
0,0.01,0.14,0.49,0.21,-0.85,0.83,-0.84,-0.31,0.52,-0.21,-0.45
0.14,0.05,0.05,0.46,0.18,-0.87,1.35,-0.76,-0.34,0.49,-0.18,-0.48
0.08,0,0.18,0.44,0.15,-0.88,0.85,-0.39,-0.55,0.46,-0.15,-0.51
0.14,0.11,0.05,0.42,0.13,-0.9,1.31,-0.7,-0.74,0.44,-0.13,-0.55
-0.25,0.13,-0.78,0.4,0.09,-0.91,1.38,-0.24,-0.96,0.42,-0.09,-0.6
0.15,0.08,0.13,0.4,0.09,-0.91,-0.26,0.15,-0.78,0.41,-0.09,-0.63
0.15,0.08,0.13,0.4,0.09,-0.91,-0.26,0.15,-0.78,0.41,-0.09,-0.63
-0.05,0.03,0.01,0.4,0.1,-0.91,1.03,-0.24,-1.25,0.41,-0.1,-0.67
-0.02,0.07,-0.16,0.38,0.07,-0.92,1.38,-0.29,-1.12,0.39,-0.07,-0.73
-0.08,0,-0.1,0.38,0.05,-0.92,0.6,0.18,-0.99,0.39,-0.05,-0.78
-0.15,-0.02,-0.03,0.38,0.05,-0.92,0.21,0.14,-0.85,0.39,-0.05,-0.81
-0.09,-0.03,0.09,0.38,0.06,-0.92,-0.06,0.01,-0.7,0.39,-0.06,-0.84
0.02,-0.1,0.09,0.38,0.07,-0.92,-0.07,0.46,-0.52,0.39,-0.07,-0.86
0.03,0.05,-0.08,0.4,0.07,-0.92,0.27,0.16,-0.61,0.41,-0.07,-0.87
0.03,0.05,-0.08,0.4,0.07,-0.92,0.27,0.16,-0.61,0.41,-0.07,-0.87
-0,0.03,0.04,0.4,0.07,-0.91,0.15,0.23,-0.69,0.41,-0.07,-0.9
-0.09,0.02,0,0.41,0.08,-0.91,-0.11,0.55,-0.67,0.43,-0.08,-0.92
-0.14,0.02,0.08,0.44,0.09,-0.9,0.16,0.77,-0.41,0.45,-0.09,-0.93
0.01,0.05,0.11,0.46,0.08,-0.88,0.3,1.11,-0.4,0.48,-0.08,-0.95
-0.23,0.7,0.39,0.5,0.09,-0.86,0.07,1.67,-0.94,0.53,-0.09,-0.98
-0.25,0.29,-0.02,0.56,0.13,-0.82,0.44,2.33,-1.94,0.6,-0.13,-1.03
-0.25,0.29,-0.02,0.56,0.13,-0.82,0.44,2.33,-1.94,0.6,-0.13,-1.03
0.06,0.1,0.25,0.59,0.17,-0.79,-1.27,0.92,-1.41,0.64,-0.17,-1.07
0.18,-0.07,0.19,0.61,0.24,-0.76,-0.92,1.17,-1.89,0.67,-0.24,-1.09
0.34,-0.08,0.1,0.63,0.29,-0.72,-0.09,2.15,-1.97,0.72,-0.3,-1.14
0.26,-0.24,-0.07,0.68,0.34,-0.65,-0.44,3.3,-1.7,0.81,-0.35,-1.18
0.3,-0.32,-0.16,0.73,0.39,-0.56,-1.16,2.65,-0.66,0.92,-0.4,-1.19
0.28,-0.21,-0.2,0.77,0.41,-0.49,0.09,2.55,-0.56,1.01,-0.42,-1.18
0.28,-0.21,-0.2,0.77,0.41,-0.49,0.09,2.55,-0.56,1.01,-0.42,-1.18
0.13,-0.13,-0.2,0.8,0.42,-0.43,0.61,2.08,-0.6,1.08,-0.44,-1.21
0.13,-0.17,-0.08,0.82,0.42,-0.38,-0.63,1.42,0.26,1.14,-0.44,-1.21
-0.03,-0.14,-0.1,0.84,0.42,-0.33,-0.14,1.38,0.2,1.2,-0.44,-1.19
0,-0.02,0.01,0.86,0.41,-0.3,0.29,0.84,0.44,1.24,-0.42,-1.19
0.07,0.01,-0.05,0.88,0.39,-0.28,0.39,0.69,0.55,1.26,-0.4,-1.19
0.05,-0.21,-0.09,0.89,0.36,-0.27,-0.21,0.42,0.92,1.28,-0.37,-1.18
0.05,-0.21,-0.09,0.89,0.36,-0.27,-0.21,0.42,0.92,1.28,-0.37,-1.18
0.04,0.06,-0.03,0.92,0.32,-0.24,0.04,0.03,0.89,1.31,-0.32,-1.18
0.04,0.06,-0.03,0.92,0.32,-0.24,0.04,0.03,0.89,1.31,-0.32,-1.18
0,-0.3,-0.08,0.93,0.28,-0.24,-1.1,-0.38,1,1.31,-0.29,-1.14
-0,-0.04,0.03,0.93,0.27,-0.24,-0.87,-0.13,0.74,1.32,-0.27,-1.1
0.06,-0,-0.13,0.94,0.24,-0.25,-0.06,-0.23,0.89,1.31,-0.25,-1.08
-0.04,-0.16,-0.02,0.95,0.22,-0.25,-0.53,0.33,0.77,1.32,-0.22,-1.06
-0.27,-0.12,0.18,0.96,0.21,-0.2,0.16,1.89,-0.3,1.36,-0.21,-1.05
0.09,0.07,0.1,0.96,0.22,-0.16,1.34,0.97,-0.64,1.4,-0.22,-1.08
0.09,0.07,0.1,0.96,0.22,-0.16,1.34,0.97,-0.64,1.4,-0.22,-1.08
0.3,-0.12,-0.54,0.95,0.23,-0.21,2.38,-4.1,0.4,1.35,-0.23,-1.15
-0.04,0.13,-0.22,0.93,0.19,-0.32,1.22,-2.53,0.73,1.23,-0.19,-1.21
0.08,0.28,-0.08,0.9,0.14,-0.4,1.33,-1.97,0.8,1.15,-0.14,-1.24
0.08,0.09,0.27,0.89,0.13,-0.43,0.38,0.27,-0.37,1.12,-0.13,-1.27
-0.37,-0.16,0.23,0.9,0.14,-0.41,0.59,-0.43,-0.21,1.14,-0.14,-1.28
0.45,-0.17,-0.26,0.9,0.13,-0.41,1.47,1.25,-0.29,1.14,-0.13,-1.32
0.45,-0.17,-0.26,0.9,0.13,-0.41,1.47,1.25,-0.29,1.14,-0.13,-1.32
0,-0.1,-0.11,0.88,0.14,-0.45,-0.67,-1.65,-1.2,1.1,-0.14,-1.34
-0.07,0.21,-0.06,0.83,0.21,-0.51,-1.39,-1.96,-1.69,1.02,-0.21,-1.32
-0.38,0.26,-0.05,0.8,0.3,-0.53,-2.58,-0.73,-1.74,0.99,-0.31,-1.3
-0.14,0.22,-0.14,0.74,0.41,-0.53,-3.79,-2.59,-1.65,0.95,-0.42,-1.23
-0.05,0.03,0.1,0.67,0.54,-0.52,-3.91,-1.48,-2.38,0.91,-0.57,-1.15
-0.04,-0.01,0.22,0.6,0.63,-0.49,-1.88,-1.17,-1.75,0.89,-0.69,-1.1
-0.04,-0.01,0.22,0.6,0.63,-0.49,-1.88,-1.17,-1.75,0.89,-0.69,-1.1
0.18,-0.13,-0.29,0.53,0.69,-0.49,-1.16,-2.45,-2.18,0.82,-0.76,-1.12
0.04,-0.04,0.02,0.45,0.76,-0.46,-3.18,-0.1,-1.52,0.78,-0.87,-1.11
-0.08,0.07,0.04,0.43,0.82,-0.37,-1.9,0.61,-1.1,0.85,-0.97,-1.04
-0.04,0.01,-0.01,0.39,0.86,-0.33,-0.28,0.53,-1.62,0.86,-1.03,-1.06
-0.03,-0.06,0.05,0.35,0.88,-0.32,-0.55,0.31,-1.35,0.83,-1.08,-1.11
0.07,-0.26,-0.03,0.32,0.9,-0.28,-1.13,0.29,-1.08,0.84,-1.13,-1.12
-0.17,0.37,0.12,0.26,0.94,-0.24,-1.27,0.45,-2.33,0.83,-1.21,-1.15
-0.17,0.37,0.12,0.26,0.94,-0.24,-1.27,0.45,-2.33,0.83,-1.21,-1.15
0.02,0.03,-0.02,0.22,0.95,-0.21,-0.45,0.15,-0.05,0.81,-1.26,-1.18
-0.05,-0.01,-0.01,0.24,0.95,-0.19,-0.61,0.63,0.4,0.9,-1.26,-1.1
0.1,-0.14,-0.04,0.26,0.95,-0.16,-0.78,0.16,0.54,1,-1.26,-1.01
-0.08,0.1,0.09,0.27,0.95,-0.13,-0.71,-0.05,0.02,1.11,-1.26,-0.89
0.01,0.06,-0.03,0.25,0.96,-0.13,0.4,0.54,-0.67,1.1,-1.28,-0.92
-0.14,0.15,-0.02,0.23,0.96,-0.14,0.53,0.22,-0.96,1.02,-1.3,-1.02
-0.14,0.15,-0.02,0.23,0.96,-0.14,0.53,0.22,-0.96,1.02,-1.3,-1.02
0.03,-0.02,-0.08,0.21,0.96,-0.16,0.61,0.56,0.02,0.91,-1.3,-1.14
0.03,-0.06,-0.02,0.22,0.96,-0.17,-0.05,0.33,-0.01,0.9,-1.29,-1.16
0.02,-0.01,0,0.25,0.96,-0.16,-0.08,0.59,0.05,0.99,-1.27,-1.09
-0.02,0.02,0.01,0.24,0.96,-0.16,0.16,0.27,0.16,0.99,-1.27,-1.11
0.05,-0.01,-0.03,0.25,0.95,-0.17,0.65,-0.14,-0.06,0.97,-1.26,-1.14
0.1,-0.07,-0.02,0.25,0.94,-0.21,1.38,-0.34,-0.07,0.86,-1.23,-1.24
0.1,-0.07,-0.02,0.25,0.94,-0.21,1.38,-0.34,-0.07,0.86,-1.23,-1.24
-0.12,-0.07,0.06,0.23,0.92,-0.32,0.88,1.38,-0.63,0.63,-1.16,-1.5
-0.12,-0.07,0.06,0.23,0.92,-0.32,0.88,1.38,-0.63,0.63,-1.16,-1.5
-0.16,-0.04,-0.06,0.22,0.92,-0.33,0.1,-0.11,-0.56,0.59,-1.16,-1.57
-0.13,0.02,0.06,0.2,0.92,-0.33,-0.47,-0.75,-0.07,0.55,-1.18,-1.59
-0.01,0.11,0.03,0.2,0.93,-0.31,-0.43,-0.11,0.45,0.57,-1.19,-1.55
0.04,-0.01,-0.04,0.22,0.93,-0.29,-0.6,0.61,0.39,0.65,-1.2,-1.48
-0.07,-0.11,0,0.23,0.94,-0.26,-1.06,0.94,-0.1,0.73,-1.22,-1.42
0.02,-0.06,-0,0.25,0.95,-0.21,-1.1,1.17,0.68,0.86,-1.24,-1.32
0.02,-0.06,-0,0.25,0.95,-0.21,-1.1,1.17,0.68,0.86,-1.24,-1.32
0.23,0.08,0.07,0.29,0.94,-0.17,-0.72,1.53,0.87,1.05,-1.23,-1.18
-0.04,-0.09,-0.07,0.31,0.94,-0.14,-0.06,1.14,0.11,1.14,-1.22,-1.13
-0.07,-0.06,-0.11,0.32,0.94,-0.14,0.03,0.47,0.42,1.17,-1.21,-1.13
0.1,0.05,0.15,0.35,0.93,-0.13,-0.45,0.05,0.61,1.2,-1.19,-1.1
-0.27,-0.12,0.01,0.36,0.93,-0.12,-0.13,-0.04,0.2,1.24,-1.19,-1.06
-0.1,-0.06,0.02,0.38,0.92,-0.12,0.04,-0.03,1.32,1.26,-1.16,-1.03
-0.1,-0.06,0.02,0.38,0.92,-0.12,0.04,-0.03,1.32,1.26,-1.16,-1.03
0.15,0.17,0.04,0.43,0.89,-0.12,0.15,0.47,1.76,1.3,-1.1,-1
0.26,-0.05,-0.16,0.48,0.87,-0.13,0.45,0.04,1.09,1.31,-1.05,-0.99
0.06,-0.09,-0.04,0.5,0.85,-0.13,0.08,0.08,0.26,1.31,-1.03,-1
-0.08,-0.12,0.03,0.51,0.85,-0.13,-0.02,0.15,0.26,1.32,-1.02,-1
0.15,-0.04,-0.03,0.53,0.84,-0.13,0.12,0.12,0.86,1.33,-1,-0.99
0.17,0.08,0.03,0.56,0.82,-0.13,0.06,-0.09,0.98,1.33,-0.96,-0.98
-0.09,0.05,-0.1,0.56,0.82,-0.14,0.22,0.35,0.12,1.32,-0.95,-1
-0.09,0.05,-0.1,0.56,0.82,-0.14,0.22,0.35,0.12,1.32,-0.95,-1
-0.01,0.03,-0.01,0.55,0.82,-0.15,0.11,0.13,0.04,1.3,-0.96,-1.02
-0,0,0.01,0.55,0.82,-0.15,-0.01,0.02,-0,1.31,-0.96,-1.02
0.01,-0.01,-0.01,0.55,0.82,-0.15,-0,0.02,-0.03,1.31,-0.96,-1.02
0.02,-0.02,-0.02,0.56,0.82,-0.15,-0,0.06,-0.03,1.31,-0.96,-1.02
0.01,-0.02,-0,0.56,0.82,-0.15,-0.03,0.05,-0.02,1.31,-0.95,-1.02
0.03,-0.01,-0.03,0.56,0.82,-0.15,-0.05,-0.08,-0.03,1.3,-0.95,-1.03
0.03,-0.01,-0.03,0.56,0.82,-0.15,-0.05,-0.08,-0.03,1.3,-0.95,-1.03
0.02,-0.02,0.01,0.56,0.81,-0.15,-0.11,0.01,-0,1.31,-0.95,-1.02
0.01,0,-0.01,0.56,0.81,-0.15,-0.04,-0.03,0.02,1.31,-0.95,-1.02
0,-0.01,0.03,0.56,0.81,-0.15,-0,0.09,0.07,1.32,-0.95,-1.01
0.01,-0.02,0.05,0.57,0.81,-0.14,0.01,-0.02,0.05,1.32,-0.95,-1.01
0.03,-0.02,0.02,0.57,0.81,-0.14,-0.04,0.08,0.04,1.33,-0.94,-1
-0.01,-0,0.01,0.57,0.81,-0.14,-0.03,0.02,0.05,1.33,-0.94,-1
-0.01,-0,0.01,0.57,0.81,-0.14,-0.03,0.02,0.05,1.33,-0.94,-1
-0.04,0.05,0,0.57,0.81,-0.14,-0.13,-0.01,0.05,1.34,-0.94,-0.99
-0.01,0.02,-0.02,0.57,0.81,-0.13,-0.06,-0.1,0.02,1.34,-0.95,-0.99
0.02,-0.02,-0.02,0.57,0.81,-0.14,0.07,0,-0,1.33,-0.94,-0.99
